Question ID,Sentence Order,Question,Answer Candidate Sentence
21,60,What is the usefulness of ultraconserved elements in phylogeny?,"To understand the effects of increasing matrix size and loci at the cost of increasing missing data we produced a 90 taxon 2.2 megabase 4,800 locus sequence matrix of landfowl using target capture of ultraconserved elements"
21,61,What is the usefulness of ultraconserved elements in phylogeny?,Each of these CNVs includes either the entire PMP22 gene or exon s only or ultraconserved potential regulatory sequences upstream of PMP22 further supporting the contention that PMP22 is the critical gene mediating the neuropathy phenotypes associated with 17p12 rearrangements
21,62,What is the usefulness of ultraconserved elements in phylogeny?,The lack of transmission bias ruled_out an immediately and strongly deleterious effect due to the rare derived alleles consistent with the observation that mice homozygous for the deletion of ultraconserved elements showed no overt phenotype
21,63,What is the usefulness of ultraconserved elements in phylogeny?,Large number of ultraconserved elements were already present in the jawed vertebrate ancestor
21,64,What is the usefulness of ultraconserved elements in phylogeny?,More than 1000 ultraconserved elements provide_evidence that turtles are the sister group of archosaurs
21,65,What is the usefulness of ultraconserved elements in phylogeny?,We tested a set of highly constrained SNPs hcSNPs distributed genome-wide among ultraconserved and nearly ultraconserved elements for association with seven traits related to reproductive age at natural menopause number of children age at first child and age at last child and overall longevity body_mass_index BMI and height fitness
21,66,What is the usefulness of ultraconserved elements in phylogeny?,Intriguingly many of these AS-NMD events are coincident with ultraconserved genomic elements which indicates their importance to vertebrate biology
21,67,What is the usefulness of ultraconserved elements in phylogeny?,We estimated the phylogeny of the ocellated species using sequences from 1966 ultraconserved elements UCEs and three mitochondrial regions
21,68,What is the usefulness of ultraconserved elements in phylogeny?,In particular the function of ultraconserved elements that overlap alternatively_spliced_exons of genes_encoding RNA-binding proteins is unknown
21,69,What is the usefulness of ultraconserved elements in phylogeny?,"Here we characterize the expression and evolutionary_conservation properties of 12,115 known and novel nc transcripts including structural RNAs long nc RNAs lncRNAs antisense RNAs EvoFold predictions ultraconserved elements and expressed nc regions"
21,70,What is the usefulness of ultraconserved elements in phylogeny?,Conservation of gene sequences across species may indicate an essential functional role and therefore we evaluated the expression of ultraconserved RNAs ucRNA in hepatocellular cancer HCC
21,71,What is the usefulness of ultraconserved elements in phylogeny?,Here we identify a large set n 1510 of ultraconserved elements UCEs shared among the insect order Hymenoptera
21,72,What is the usefulness of ultraconserved elements in phylogeny?,At the same_time the underreplicated regions are enriched with ultraconserved elements and highly_conserved_noncoding sequences especially in introns of very long genes indicating the presence of an extensive regulatory_network that may be responsible for the conservation of gene order in these regions
21,73,What is the usefulness of ultraconserved elements in phylogeny?,Remarkably all four resulting lines of mice lacking these ultraconserved elements were viable and fertile and failed to reveal any critical abnormalities when assayed for a variety of phenotypes including growth longevity pathology and metabolism
21,74,What is the usefulness of ultraconserved elements in phylogeny?,Most ultraconserved elements are noncoding and have been evolutionarily_conserved since mammal and bird ancestors diverged over 300 million years_ago
21,75,What is the usefulness of ultraconserved elements in phylogeny?,The most extreme examples are the 481 ultraconserved elements UCEs that are identical over at least 200 bp in human mouse and rat and show 96 identity with chicken which diverged approximately 310 MYA
21,76,What is the usefulness of ultraconserved elements in phylogeny?,The majority of these regions map onto ultraconserved elements and we demonstrate that they can act as functional enhancers within the organism of origin as well as in cross-transgenesis experiments and that they are transcribed in extant species of Olfactores
21,77,What is the usefulness of ultraconserved elements in phylogeny?,We present 96 ultraconserved cDNA segments UCSs stretches of human mature mRNAs that match identically with orthologous regions in the mouse and rat genomes
21,78,What is the usefulness of ultraconserved elements in phylogeny?,Target capture and massively_parallel_sequencing of ultraconserved elements for comparative studies at shallow evolutionary time scales
21,79,What is the usefulness of ultraconserved elements in phylogeny?,High-throughput SNP_genotyping of historical and modern samples of five bird species via sequence capture of ultraconserved elements
21,80,What is the usefulness of ultraconserved elements in phylogeny?,Despite the lack of fixed differences in these sequences between humans and rodents the average level of selection on ultraconserved elements is less than that on essential genes
21,81,What is the usefulness of ultraconserved elements in phylogeny?,To investigate the necessities of these elements in vivo we removed four noncoding ultraconserved elements ranging in length from 222 to 731 base_pairs from the mouse genome
21,82,What is the usefulness of ultraconserved elements in phylogeny?,The distribution and evolution of ultraconserved elements UCEs DNA stretches that are perfectly identical in primates and rodents were examined in genomes of 3 primate species human chimpanzee and rhesus_macaque
21,83,What is the usefulness of ultraconserved elements in phylogeny?,We screened genomic DNAs for sequence variations in 148 microRNAs miRNAs and ultraconserved regions UCRs loci in patients with chronic_lymphocytic_leukemia CLL or colorectal_cancer CRC by Sanger technique and further tried to elucidate the functional consequences of some of these variations
21,84,What is the usefulness of ultraconserved elements in phylogeny?,Genome sequence comparison between evolutionarily distant species revealed ultraconserved elements UCEs among mammals under strong purifying_selection
21,85,What is the usefulness of ultraconserved elements in phylogeny?,In this study we made use of extreme evolutionary sequence conservation as a filter to identify putative gene regulatory_elements and characterized the in vivo enhancer activity of a large group of non-coding elements in the human genome that are conserved in human-pufferfish Takifugu Fugu rubripes or ultraconserved in human-mouse-rat
21,86,What is the usefulness of ultraconserved elements in phylogeny?,Of recent interest mice in which cis-regulatory ultraconserved elements were knocked out showed no obvious phenotype further suggesting functional redundancy
